DateTime,No.,Longitude,Latitude,Serving RSRP_All Logs,Serving RSRQ_All Logs,Serving RSSI_All Logs,Serving PCC SINR_All Logs,Serving DL EARFCN_All Logs,PCC PHY Throughput DL_All Logs,PDCP Throughput DL_All Logs
2017-04-01 12:55:54.500 ,862,3.35806851 ,6.61485782 ,-99.38,-8.83,-76.43,3.66,1876,3364.85,2031.91
2017-04-01 12:55:55.500 ,863,3.35807000 ,6.61485333 ,-99.8,-9.93,-75.86,2.99,1876,3699.32,2320.25
2017-04-01 12:55:56.500 ,864,3.35807000 ,6.61485333 ,-99.2,-9.51,-75.57,3.74,1876,3773.92,1988.91
2017-04-01 12:55:57.500 ,865,3.35806979 ,6.61485010 ,-97.28,-8.38,-74.7,4.94,1876,3663.71,2192.46
2017-04-01 12:55:58.500 ,866,3.35806833 ,6.61485000 ,-95.17,-8.75,-72.18,7.36,1876,4989.97,3072.49
2017-04-01 12:55:59.500 ,867,3.35806335 ,6.61485664 ,-95.19,-9.43,-71.69,7.29,1876,5844.37,2854.65
2017-04-01 12:56:00.500 ,868,3.35805207 ,6.61486954 ,-95.67,-9.52,-72.04,6.99,1876,5730.78,3438.82
2017-04-01 12:56:01.500 ,869,3.35803979 ,6.61488485 ,-96.58,-9.75,-72.79,6.63,1876,6018.56,2885.06
2017-04-01 12:56:02.500 ,870,3.35803186 ,6.61489637 ,-98.72,-9.75,-74.87,4.63,1876,5030.21,2353.43
2017-04-01 12:56:03.500 ,871,3.35802886 ,6.61490369 ,-97.34,-8.96,-74.23,6.6,1876,4895.13,2943.51
2017-04-01 12:56:04.500 ,872,3.35802695 ,6.61491055 ,-93.89,-8.34,-71.52,9.02,1876,5997.46,3335.74
2017-04-01 12:56:05.500 ,873,3.35802358 ,6.61492092 ,-94.96,-9.25,-71.69,7.16,1876,6310.37,3255.2
2017-04-01 12:56:06.500 ,874,3.35802174 ,6.61493439 ,-98.04,-9.41,-74.59,5.1,1876,4806.64,1673.21
2017-04-01 12:56:07.500 ,875,3.35802581 ,6.61494742 ,-98.52,-9.66,-74.81,4.91,1876,4115.11,1484.51
2017-04-01 12:56:08.500 ,876,3.35803921 ,6.61496534 ,-98.54,-10.39,-74.09,4.26,1876,4117.51,1385.73
2017-04-01 12:56:09.500 ,877,3.35805227 ,6.61498803 ,-98.15,-9.76,-74.35,5.02,1876,4022.09,1502.3
2017-04-01 12:56:10.500 ,878,3.35806473 ,6.61502167 ,-96.71,-9.75,-72.92,6.48,1876,4979.77,1961.73
2017-04-01 12:56:11.500 ,879,3.35806698 ,6.61504931 ,-98.29,-9.79,-74.46,5.99,1876,5941.04,2561.27
2017-04-01 12:56:12.500 ,880,3.35806284 ,6.61506481 ,-97.58,-9.5,-73.92,6.92,1876,5907.9,3069.54
2017-04-01 12:56:13.500 ,881,3.35806167 ,6.61506833 ,-97.3,-9.63,-73.64,6.6,1876,6018.02,3219.56
2017-04-01 12:56:14.500 ,882,3.35806017 ,6.61507432 ,-97.16,-9.24,-73.9,6.42,1876,5411.28,2642.73
2017-04-01 12:56:15.500 ,883,3.35806131 ,6.61507892 ,-98.02,-9.54,-74.37,6.31,1876,4799.95,2459.75
2017-04-01 12:56:16.500 ,884,3.35806167 ,6.61508408 ,-93.59,-8.64,-70.6,9.08,1876,5649.36,3744.47
2017-04-01 12:56:17.500 ,885,3.35805933 ,6.61509318 ,-95.68,-9.59,-72.0,7.09,1876,7068.72,4765.75
2017-04-01 12:56:18.500 ,886,3.35805833 ,6.61509667 ,-96.45,-9.2,-73.19,6.65,1876,5567.57,3846.37
2017-04-01 12:56:19.500 ,887,3.35804918 ,6.61512298 ,-96.37,-9.39,-72.96,6.17,1876,6234.11,4431.2
2017-04-01 12:56:20.500 ,888,3.35803809 ,6.61514996 ,-95.64,-9.19,-72.45,6.28,1876,6149.48,4535.06
2017-04-01 12:56:21.500 ,889,3.35803121 ,6.61516930 ,-98.34,-9.59,-74.67,4.96,1876,5093.77,3456.3
2017-04-01 12:56:22.500 ,890,3.35802880 ,6.61518170 ,-98.91,-9.55,-75.28,4.79,1876,4410.83,2484.04
2017-04-01 12:56:23.500 ,891,3.35802833 ,6.61518500 ,-99.06,-9.58,-75.42,4.98,1876,5056.16,4436.66
2017-04-01 12:56:24.500 ,892,3.35803367 ,6.61520105 ,-97.2,-9.27,-73.91,6.31,1876,5489.54,4767.77
2017-04-01 12:56:25.500 ,893,3.35804379 ,6.61521611 ,-97.49,-9.67,-73.79,6.54,1876,5604.79,5031.63
2017-04-01 12:56:26.500 ,894,3.35805602 ,6.61522577 ,-99.74,-9.93,-75.75,4.05,1876,5692.99,4725.84
2017-04-01 12:56:27.500 ,895,3.35807005 ,6.61523372 ,-98.08,-9.07,-74.98,5.21,1876,5648.44,4883.17
2017-04-01 12:56:28.500 ,896,3.35807667 ,6.61523667 ,-98.05,-9.39,-74.65,5.16,1876,5565.27,4880.11
2017-04-01 12:56:29.500 ,897,3.35809275 ,6.61524424 ,-98.3,-9.85,-74.35,5.62,1876,5467.92,4780.48
2017-04-01 12:56:30.500 ,898,3.35811187 ,6.61525257 ,-97.56,-9.39,-74.01,5.86,1876,5495.79,4820.54
2017-04-01 12:56:31.500 ,899,3.35812516 ,6.61525793 ,-97.77,-8.29,-75.18,5.38,1876,5309.08,4512.11
2017-04-01 12:56:32.500 ,900,3.35813721 ,6.61526206 ,-98.47,-8.88,-75.47,4.46,1876,5566.32,4434.3
2017-04-01 12:56:33.500 ,901,3.35814167 ,6.61526333 ,-98.2,-8.61,-75.46,5.12,1876,4871.84,4523.34
2017-04-01 12:56:34.500 ,902,3.35814665 ,6.61526499 ,-98.68,-9.03,-75.63,4.43,1876,5032.24,4076.32
2017-04-01 12:56:35.500 ,903,3.35815320 ,6.61526743 ,-98.59,-8.21,-76.36,3.57,1876,4940.08,4315.68
2017-04-01 12:56:36.500 ,904,3.35815500 ,6.61526833 ,-98.87,-7.87,-76.57,4.06,1876,4596.12,3969.62
2017-04-01 12:56:37.500 ,905,3.35815500 ,6.61526833 ,-98.18,-7.81,-76.1,4.26,1876,4914.0,4116.3
2017-04-01 12:56:38.500 ,906,3.35815500 ,6.61526833 ,-98.49,-8.47,-75.8,4.35,1876,5161.5,4593.55
2017-04-01 12:56:39.500 ,907,3.35815500 ,6.61526833 ,-98.34,-7.9,-75.97,4.88,1876,5173.29,4248.81
2017-04-01 12:56:40.500 ,908,3.35815500 ,6.61526833 ,-98.21,-7.9,-76.13,5.54,1876,5412.42,4030.45
2017-04-01 12:56:41.500 ,909,3.35815635 ,6.61526766 ,-97.98,-9.27,-74.58,5.55,1876,5031.77,4754.16
2017-04-01 12:56:42.500 ,910,3.35816172 ,6.61526734 ,-98.76,-9.4,-75.15,5.03,1876,5198.03,4689.11
2017-04-01 12:56:43.500 ,911,3.35816667 ,6.61526833 ,-97.62,-8.91,-74.64,6.08,1876,5453.42,4938.95
2017-04-01 12:56:44.500 ,912,3.35817555 ,6.61527070 ,-95.99,-8.96,-73.02,7.1,1876,6313.4,5295.64
2017-04-01 12:56:45.500 ,913,3.35819452 ,6.61527595 ,-98.01,-9.63,-74.38,5.34,1876,6061.53,4527.26
2017-04-01 12:56:46.500 ,914,3.35820309 ,6.61527904 ,-98.75,-9.64,-75.0,4.74,1876,5054.31,4548.11
2017-04-01 12:56:47.500 ,915,3.35820551 ,6.61528000 ,-98.79,-9.89,-74.83,4.88,1876,4866.78,4408.13
2017-04-01 12:56:48.500 ,916,3.35820667 ,6.61528000 ,-98.54,-9.96,-74.54,4.28,1876,4899.25,4095.56
2017-04-01 12:56:49.500 ,917,3.35820667 ,6.61528000 ,-98.42,-10.36,-74.04,3.98,1876,4596.1,3649.51
2017-04-01 12:56:50.500 ,918,3.35820667 ,6.61528000 ,-100.39,-10.2,-76.16,1.65,1876,3160.13,677.04
2017-04-01 12:56:51.500 ,919,3.35820667 ,6.61528000 ,-98.61,-6.8,-77.76,5.25,1876,2823.28,496.22
2017-04-01 12:56:52.500 ,920,3.35820608 ,6.61528059 ,-98.8,-6.48,-78.28,5.3,1876,3848.29,507.74
2017-04-01 12:56:53.500 ,921,3.35820500 ,6.61528167 ,-99.93,-7.05,-78.77,4.31,1876,3435.53,565.43
2017-04-01 12:56:54.500 ,922,3.35820548 ,6.61528263 ,-97.72,-5.44,-78.24,6.23,1876,3001.63,530.86
2017-04-01 12:56:55.500 ,923,3.35820804 ,6.61528466 ,-95.38,-5.28,-75.96,8.91,1876,4527.49,530.82
2017-04-01 12:56:56.500 ,924,3.35821495 ,6.61528306 ,-97.2,-5.96,-77.2,7.06,1876,4668.45,553.92
2017-04-01 12:56:57.500 ,925,3.35822830 ,6.61528117 ,-98.06,-6.22,-77.71,6.26,1876,3770.35,542.79
2017-04-01 12:56:58.500 ,926,3.35824337 ,6.61527865 ,-99.16,-7.67,-77.43,4.94,1876,3918.07,1522.86
2017-04-01 12:56:59.500 ,927,3.35825864 ,6.61527202 ,-98.81,-8.99,-75.73,5.08,1876,4452.35,2239.03
2017-04-01 12:57:00.500 ,928,3.35827667 ,6.61526000 ,-100.31,-9.13,-76.97,4.48,1876,4285.0,2238.66
2017-04-01 12:57:01.500 ,929,3.35828039 ,6.61525761 ,-98.37,-8.91,-75.38,6.75,1876,4633.81,2284.78
2017-04-01 12:57:02.500 ,930,3.35830182 ,6.61524367 ,-99.48,-9.57,-75.88,5.27,1876,4664.93,2605.0
2017-04-01 12:57:03.500 ,931,3.35832961 ,6.61522407 ,-99.03,-9.89,-75.11,5.41,1876,4577.97,2424.29
2017-04-01 12:57:04.500 ,932,3.35835549 ,6.61521057 ,-100.47,-9.85,-76.58,4.15,1876,4817.98,2793.72
2017-04-01 12:57:05.500 ,933,3.35837536 ,6.61520500 ,-99.95,-9.68,-76.11,3.47,1876,3979.08,1938.58
2017-04-01 12:57:06.500 ,934,3.35839219 ,6.61520510 ,-101.61,-10.26,-77.32,3.29,1876,3875.92,1831.15
2017-04-01 12:57:07.500 ,935,3.35841258 ,6.61520975 ,-100.45,-9.43,-76.98,4.05,1876,3851.77,2145.92
2017-04-01 12:57:08.500 ,936,3.35845682 ,6.61522421 ,-99.29,-9.63,-75.61,5.05,1876,4852.26,3681.45
2017-04-01 12:57:09.500 ,937,3.35848070 ,6.61523007 ,-99.35,-10.39,-74.86,4.74,1876,5229.32,4558.31
2017-04-01 12:57:10.500 ,938,3.35851333 ,6.61523333 ,-98.4,-10.26,-73.99,5.95,1876,5369.73,4082.59
2017-04-01 12:57:11.500 ,939,3.35854800 ,6.61522275 ,-97.52,-9.67,-73.71,6.29,1876,5241.98,4473.52
2017-04-01 12:57:12.500 ,940,3.35858620 ,6.61519346 ,-96.1,-9.04,-72.94,7.43,1876,5986.67,5129.58
2017-04-01 12:57:13.500 ,941,3.35861500 ,6.61515667 ,-94.28,-9.13,-71.09,8.54,1876,8275.39,6754.64
2017-04-01 12:57:14.500 ,942,3.35864720 ,6.61510998 ,-95.68,-9.6,-72.05,7.54,1876,5460.57,4542.59
2017-04-01 12:57:15.500 ,943,3.35868608 ,6.61505417 ,-99.39,-10.21,-75.01,4.54,1876,4849.9,3963.04
2017-04-01 12:57:16.500 ,944,3.35872962 ,6.61500402 ,-102.5,-11.58,-76.73,1.68,1876,3074.93,2691.87
2017-04-01 12:57:17.500 ,945,3.35877742 ,6.61495439 ,-105.86,-12.62,-79.14,-0.82,1876,2136.58,1800.35
2017-04-01 12:57:18.500 ,946,3.35883080 ,6.61490087 ,-107.03,-13.57,-79.41,-3.39,1876,1193.46,1003.87
2017-04-01 12:57:19.500 ,947,3.35888393 ,6.61483888 ,-107.79,-15.22,-78.49,-5.11,1876,724.03,473.11
2017-04-01 12:57:20.500 ,948,3.35893150 ,6.61477760 ,-110.14,-17.01,-79.01,-7.59,1876,668.65,265.43
2017-04-01 12:57:21.500 ,949,3.35899306 ,6.61469301 ,-111.8,-18.1,-79.38,-8.01,1876,655.19,92.3
2017-04-01 12:57:22.500 ,950,3.35905116 ,6.61460736 ,-111.04,-17.69,-78.81,-7.93,1876,599.34,11.54
2017-04-01 12:57:24.500 ,952,3.35920920 ,6.61438115 ,-111.91,-18.58,-79.04,-8.39,1876,360.0,0.12
2017-04-01 12:57:49.500 ,964,3.35988713 ,6.61276967 ,-59.77,-3.9,-38.85,18.3,6400,144.0,0.34
2017-04-01 12:58:00.500 ,973,3.35894775 ,6.61214902 ,-116.29,-20.66,-81.41,-10.47,1876,150.0,0.19
2017-04-01 12:59:12.500 ,1032,3.35695594 ,6.61383958 ,-98.67,-7.08,-77.54,5.78,1876,265.74,4.63
2017-04-01 12:59:19.500 ,1040,3.35686359 ,6.61393641 ,-93.97,-5.01,-74.9,10.44,1876,80.0,7.43
2017-04-01 12:59:20.500 ,1041,3.35685063 ,6.61395004 ,-93.63,-6.31,-73.29,9.97,1876,764.71,63.56
2017-04-01 12:59:21.500 ,1042,3.35683472 ,6.61396914 ,-92.91,-3.46,-75.43,11.33,1876,2345.38,0.89
2017-04-01 12:59:22.500 ,1043,3.35681833 ,6.61398667 ,-94.07,-4.79,-75.25,9.83,1876,302.86,4.46
2017-04-01 12:59:23.500 ,1044,3.35680518 ,6.61399982 ,-93.28,-8.23,-71.02,9.98,1876,4319.33,4381.03
2017-04-01 12:59:24.500 ,1045,3.35678975 ,6.61401489 ,-92.78,-8.69,-69.82,10.0,1876,7255.36,7002.26
2017-04-01 12:59:25.500 ,1046,3.35677170 ,6.61403202 ,-91.06,-8.78,-68.23,11.68,1876,8014.19,7432.31
2017-04-01 12:59:26.500 ,1047,3.35675313 ,6.61405216 ,-87.55,-8.77,-64.64,15.15,1876,11033.4,12460.38
2017-04-01 12:59:27.500 ,1048,3.35673082 ,6.61407801 ,-83.05,-8.47,-60.36,18.12,1876,12638.23,14017.12
2017-04-01 12:59:28.500 ,1049,3.35670412 ,6.61411015 ,-84.78,-8.43,-62.0,16.68,1876,17347.69,12510.22
2017-04-01 12:59:29.500 ,1050,3.35667489 ,6.61414626 ,-82.11,-8.46,-59.56,16.35,1876,13226.77,12418.82
2017-04-01 12:59:30.500 ,1051,3.35664666 ,6.61418392 ,-85.69,-8.51,-62.98,15.23,1876,16111.55,11935.41
2017-04-01 12:59:31.500 ,1052,3.35661369 ,6.61422841 ,-88.64,-8.33,-66.12,12.46,1876,9572.21,6996.63
2017-04-01 12:59:32.500 ,1053,3.35658000 ,6.61427333 ,-89.32,-8.56,-66.63,12.82,1876,9307.17,7834.14
2017-04-01 12:59:33.500 ,1054,3.35657441 ,6.61428078 ,-88.46,-8.42,-65.73,13.25,1876,8787.91,9246.94
2017-04-01 12:59:34.500 ,1055,3.35654342 ,6.61432184 ,-92.29,-8.59,-69.52,10.57,1876,9649.42,5954.7
2017-04-01 12:59:35.500 ,1056,3.35650347 ,6.61436840 ,-93.18,-8.94,-70.19,9.11,1876,7197.99,6102.21
2017-04-01 12:59:36.500 ,1057,3.35646667 ,6.61441000 ,-91.34,-8.48,-68.66,10.58,1876,7154.72,6521.09
2017-04-01 12:59:37.500 ,1058,3.35643110 ,6.61445077 ,-92.09,-7.94,-69.87,10.61,1876,6924.56,5833.46
2017-04-01 12:59:38.500 ,1059,3.35640333 ,6.61448500 ,-93.08,-8.72,-70.32,8.23,1876,7550.78,5569.67
2017-04-01 12:59:39.500 ,1060,3.35637738 ,6.61451262 ,-96.39,-9.45,-72.85,5.28,1876,5473.62,3219.87
2017-04-01 12:59:40.500 ,1061,3.35633134 ,6.61456369 ,-96.55,-8.62,-73.67,5.35,1876,3737.65,3065.12
2017-04-01 12:59:41.500 ,1062,3.35630952 ,6.61458732 ,-95.85,-8.54,-73.06,5.95,1876,4375.66,4038.86
2017-04-01 12:59:42.500 ,1063,3.35629167 ,6.61461167 ,-96.67,-8.71,-73.63,4.08,1876,4200.7,3168.42
2017-04-01 12:59:43.500 ,1064,3.35627559 ,6.61463578 ,-91.32,-8.62,-68.68,8.61,1876,4223.55,4400.87
2017-04-01 12:59:44.500 ,1065,3.35626210 ,6.61465924 ,-94.57,-8.9,-71.61,6.58,1876,6179.9,5002.5
2017-04-01 12:59:45.500 ,1066,3.35625517 ,6.61468273 ,-93.51,-8.35,-71.07,8.78,1876,5711.71,5458.88
2017-04-01 12:59:46.500 ,1067,3.35625361 ,6.61470425 ,-93.33,-8.57,-70.64,9.46,1876,6735.38,6595.51
2017-04-01 12:59:47.500 ,1068,3.35626249 ,6.61473426 ,-96.78,-9.03,-73.67,6.52,1876,6660.24,4786.11
2017-04-01 12:59:48.500 ,1069,3.35628480 ,6.61476427 ,-96.38,-8.27,-74.05,6.16,1876,5382.21,4312.34
2017-04-01 12:59:49.500 ,1070,3.35631852 ,6.61479298 ,-93.57,-8.65,-70.83,9.21,1876,5041.37,5540.95
2017-04-01 12:59:50.500 ,1071,3.35636386 ,6.61482609 ,-93.03,-8.88,-70.05,8.74,1876,6814.5,4479.32
2017-04-01 12:59:51.500 ,1072,3.35641474 ,6.61485859 ,-93.73,-8.58,-71.11,7.74,1876,6015.99,4180.64
2017-04-01 12:59:52.500 ,1073,3.35647147 ,6.61490054 ,-91.31,-9.24,-68.04,8.91,1876,5166.08,4475.81
2017-04-01 12:59:53.500 ,1074,3.35652595 ,6.61494184 ,-92.57,-9.06,-69.42,9.11,1876,7277.83,5556.74
2017-04-01 12:59:54.500 ,1075,3.35659226 ,6.61499234 ,-92.33,-9.03,-69.15,8.08,1876,6248.12,3178.6
2017-04-01 12:59:55.500 ,1076,3.35670941 ,6.61508039 ,-90.3,-8.43,-67.77,9.82,1876,5683.57,5374.28
2017-04-01 12:59:56.500 ,1077,3.35679072 ,6.61514077 ,-85.6,-8.08,-63.06,14.75,1876,7232.88,8160.97
2017-04-01 12:59:57.500 ,1078,3.35686739 ,6.61519370 ,-85.47,-8.63,-62.72,13.06,1876,10214.64,8658.14
2017-04-01 12:59:58.500 ,1079,3.35688167 ,6.61520333 ,-85.68,-8.3,-63.16,14.29,1876,9338.3,8155.68
2017-04-01 12:59:59.500 ,1080,3.35698645 ,6.61527559 ,-86.43,-8.4,-63.8,14.2,1876,9517.62,8295.38
2017-04-01 13:00:00.500 ,1081,3.35707192 ,6.61533481 ,-89.71,-8.34,-67.12,12.02,1876,10470.26,8270.37
2017-04-01 13:00:01.500 ,1082,3.35715220 ,6.61539066 ,-94.37,-8.52,-71.61,8.31,1876,7494.29,4956.56
2017-04-01 13:00:02.500 ,1083,3.35723005 ,6.61544301 ,-93.23,-9.28,-69.82,9.46,1876,7113.17,6606.02
2017-04-01 13:00:03.500 ,1084,3.35725833 ,6.61546167 ,-89.62,-8.79,-66.58,13.12,1876,6064.86,7634.86
2017-04-01 13:00:04.500 ,1085,3.35733314 ,6.61551404 ,-85.71,-8.67,-62.94,17.71,1876,12592.85,13030.21
2017-04-01 13:00:05.500 ,1086,3.35740003 ,6.61556136 ,-86.6,-8.39,-64.21,16.72,1876,13853.0,11286.79
2017-04-01 13:00:06.500 ,1087,3.35743579 ,6.61558541 ,-87.75,-8.19,-65.23,15.42,1876,13055.34,10861.64
2017-04-01 13:00:07.500 ,1088,3.35745981 ,6.61559951 ,-89.56,-8.88,-66.58,14.28,1876,12171.0,10595.53
2017-04-01 13:00:08.500 ,1089,3.35747000 ,6.61560500 ,-91.42,-8.58,-68.78,12.77,1876,12069.12,9767.99
2017-04-01 13:00:09.500 ,1090,3.35748353 ,6.61561312 ,-94.03,-9.09,-70.88,10.42,1876,10049.28,7559.83
2017-04-01 13:00:10.500 ,1091,3.35750120 ,6.61562354 ,-93.05,-8.73,-70.26,10.96,1876,8379.43,6527.11
2017-04-01 13:00:11.500 ,1092,3.35751182 ,6.61563010 ,-85.99,-8.27,-63.5,17.9,1876,7691.9,9105.48
2017-04-01 13:00:12.500 ,1093,3.35752350 ,6.61563789 ,-84.2,-8.29,-61.77,19.19,1876,12716.23,11143.52
2017-04-01 13:00:13.500 ,1094,3.35753167 ,6.61564333 ,-85.89,-8.33,-63.42,16.5,1876,14660.31,11849.11
2017-04-01 13:00:14.500 ,1095,3.35756553 ,6.61566402 ,-90.92,-8.62,-68.16,10.81,1876,10863.64,6686.67
2017-04-01 13:00:15.500 ,1096,3.35761086 ,6.61569200 ,-92.81,-8.24,-70.08,9.52,1876,7282.75,5648.43
2017-04-01 13:00:16.500 ,1097,3.35765267 ,6.61571775 ,-90.63,-8.77,-67.74,10.55,1876,6080.61,5429.14
2017-04-01 13:00:17.500 ,1098,3.35770381 ,6.61575006 ,-86.58,-8.45,-63.74,13.42,1876,7890.89,8772.97
2017-04-01 13:00:18.500 ,1099,3.35773167 ,6.61576833 ,-90.3,-8.81,-67.22,11.38,1876,10694.57,7137.77
2017-04-01 13:00:19.500 ,1100,3.35779377 ,6.61580152 ,-89.71,-8.74,-66.92,12.28,1876,7962.15,8150.4
2017-04-01 13:00:20.500 ,1101,3.35788280 ,6.61584729 ,-85.64,-8.55,-62.91,15.03,1876,10440.34,7364.58
2017-04-01 13:00:21.500 ,1102,3.35794062 ,6.61587240 ,-90.42,-8.4,-67.69,11.47,1876,7303.67,6453.31
2017-04-01 13:00:22.500 ,1103,3.35800410 ,6.61589209 ,-84.97,-8.48,-62.43,15.69,1876,8904.56,10130.94
2017-04-01 13:00:23.500 ,1104,3.35804167 ,6.61590000 ,-89.49,-8.69,-66.48,12.74,1876,11149.78,7927.28
2017-04-01 13:00:24.500 ,1105,3.35807683 ,6.61589507 ,-89.88,-8.58,-66.98,13.7,1876,8262.98,7552.24
2017-04-01 13:00:25.500 ,1106,3.35817862 ,6.61587111 ,-89.74,-8.54,-66.96,14.56,1876,10554.89,10831.84
2017-04-01 13:00:26.500 ,1107,3.35822915 ,6.61583197 ,-95.58,-8.94,-72.36,8.86,1876,8574.08,5348.24
2017-04-01 13:00:27.500 ,1108,3.35827603 ,6.61578109 ,-98.94,-9.47,-75.33,6.25,1876,5819.58,4138.69
2017-04-01 13:00:28.500 ,1109,3.35832958 ,6.61571538 ,-100.36,-10.31,-75.98,4.65,1876,4489.52,3408.42
2017-04-01 13:00:29.500 ,1110,3.35837702 ,6.61565444 ,-101.5,-9.92,-77.46,4.1,1876,3942.26,3205.89
2017-04-01 13:00:30.500 ,1111,3.35843418 ,6.61558033 ,-100.57,-9.34,-77.09,4.37,1876,3473.0,2634.45
2017-04-01 13:00:31.500 ,1112,3.35850249 ,6.61549164 ,-98.73,-9.17,-75.41,5.54,1876,3201.89,3664.74
2017-04-01 13:00:32.500 ,1113,3.35855645 ,6.61542136 ,-99.09,-9.8,-75.23,6.09,1876,4588.53,3956.95
2017-04-01 13:00:33.500 ,1114,3.35862633 ,6.61532380 ,-98.0,-9.68,-74.2,6.74,1876,4495.19,4215.04
2017-04-01 13:00:34.500 ,1115,3.35869501 ,6.61522739 ,-97.78,-9.62,-74.08,7.39,1876,5043.66,2838.58
2017-04-01 13:00:35.500 ,1116,3.35876014 ,6.61513433 ,-100.62,-10.59,-75.99,4.2,1876,5919.95,3469.4
2017-04-01 13:00:36.500 ,1117,3.35882775 ,6.61503340 ,-106.48,-12.55,-79.68,-1.81,1876,2543.32,1153.78
2017-04-01 13:00:37.500 ,1118,3.35889389 ,6.61493130 ,-108.09,-14.18,-79.86,-3.9,1876,949.92,646.24
2017-04-01 13:00:38.500 ,1119,3.35896263 ,6.61482754 ,-109.6,-15.55,-79.9,-5.8,1876,873.54,400.88
2017-04-01 13:00:39.500 ,1120,3.35902778 ,6.61473271 ,-110.52,-16.06,-79.85,-7.81,1876,663.08,196.21
2017-04-01 13:00:40.500 ,1121,3.35910454 ,6.61462040 ,-112.66,-17.68,-80.31,-7.9,1876,673.18,57.7
2017-04-01 13:00:41.500 ,1122,3.35917607 ,6.61451749 ,-111.17,-17.78,-78.98,-7.96,1876,645.62,11.54
2017-04-01 13:00:42.500 ,1123,3.35923884 ,6.61442280 ,-112.27,-17.56,-79.92,-8.67,1876,663.25,11.84
2017-04-01 13:00:46.500 ,1127,3.35944167 ,6.61412500 ,-113.49,-16.35,-82.85,-8.24,1876,191.0,0.15
2017-04-01 13:00:51.500 ,1132,3.35966274 ,6.61379525 ,-109.7,-13.35,-82.11,-5.75,1876,205.33,1.75
2017-04-01 13:00:52.500 ,1133,3.35972174 ,6.61370954 ,-111.97,-14.04,-83.91,-6.18,1876,196.0,1.08
2017-04-01 13:00:54.500 ,1135,3.35983593 ,6.61354694 ,-111.56,-17.06,-80.42,-7.11,1876,558.0,173.04
2017-04-01 13:00:55.500 ,1136,3.35988574 ,6.61347217 ,-110.36,-19.1,-77.22,-8.58,1876,664.72,454.33
2017-04-01 13:00:56.500 ,1137,3.35992833 ,6.61340500 ,-108.56,-17.07,-77.44,-6.51,1876,695.82,795.94
2017-04-01 13:00:57.500 ,1138,3.35999349 ,6.61329955 ,-105.91,-13.84,-78.06,-2.35,1876,1946.15,1673.19
2017-04-01 13:00:58.500 ,1139,3.36002833 ,6.61324667 ,-106.02,-13.13,-78.8,-2.27,1876,1711.78,1247.55
2017-04-01 13:00:59.500 ,1140,3.36005226 ,6.61320839 ,-106.01,-13.27,-78.42,-2.63,1876,1657.73,1258.89
2017-04-01 13:01:00.500 ,1141,3.36007118 ,6.61317509 ,-107.51,-14.08,-79.35,-3.73,1876,1728.55,1027.01
2017-04-01 13:01:01.500 ,1142,3.36008873 ,6.61313325 ,-107.11,-13.61,-79.31,-3.58,1876,1071.42,496.04
2017-04-01 13:01:02.500 ,1143,3.36009810 ,6.61309113 ,-109.34,-15.03,-80.0,-6.18,1876,713.73,230.99
2017-04-01 13:01:03.500 ,1144,3.36010147 ,6.61304610 ,-108.47,-15.15,-79.2,-4.88,1876,685.94,357.74
2017-04-01 13:01:04.500 ,1145,3.36009493 ,6.61300025 ,-109.16,-15.94,-78.9,-4.98,1876,852.9,253.86
2017-04-01 13:01:05.500 ,1146,3.36006943 ,6.61293921 ,-110.4,-17.03,-79.25,-5.8,1876,678.62,335.62
2017-04-01 13:01:06.500 ,1147,3.36002542 ,6.61288659 ,-110.18,-17.04,-79.11,-5.82,1876,625.18,253.78
2017-04-01 13:01:07.500 ,1148,3.35996518 ,6.61283353 ,-111.28,-18.14,-79.01,-7.13,1876,614.75,220.51
2017-04-01 13:01:08.500 ,1149,3.35988543 ,6.61277552 ,-109.73,-15.92,-79.74,-5.24,1876,619.28,300.03
2017-04-01 13:01:09.500 ,1150,3.35981562 ,6.61272606 ,-109.71,-14.38,-81.19,-4.65,1876,659.81,392.77
2017-04-01 13:01:10.500 ,1151,3.35973164 ,6.61266441 ,-110.02,-16.78,-79.19,-5.55,1876,855.66,623.11
2017-04-01 13:01:11.500 ,1152,3.35964756 ,6.61260320 ,-108.18,-16.06,-78.08,-3.34,1876,832.91,635.01
2017-04-01 13:01:12.500 ,1153,3.35956783 ,6.61254675 ,-110.26,-16.15,-79.92,-4.97,1876,877.39,336.51
2017-04-01 13:01:13.500 ,1154,3.35954167 ,6.61252833 ,-105.42,-13.29,-78.08,-1.88,1876,870.73,600.88
2017-04-01 13:01:14.500 ,1155,3.35934677 ,6.61239726 ,-109.51,-16.08,-79.29,-6.02,1876,1288.22,461.59
2017-04-01 13:01:15.500 ,1156,3.35918238 ,6.61228715 ,-110.23,-16.28,-79.8,-6.28,1876,624.57,220.17
2017-04-01 13:01:16.500 ,1157,3.35909533 ,6.61222871 ,-108.79,-14.94,-79.76,-5.17,1876,837.48,403.76
2017-04-01 13:01:17.500 ,1158,3.35900351 ,6.61216947 ,-106.8,-13.36,-79.38,-2.8,1876,1027.82,832.51
2017-04-01 13:01:18.500 ,1159,3.35898333 ,6.61215667 ,-108.39,-13.89,-80.38,-4.54,1876,1545.96,403.89
2017-04-01 13:01:19.500 ,1160,3.35886768 ,6.61207913 ,-108.32,-14.83,-79.43,-4.04,1876,1368.77,611.61
